,brand,store,sido,gungu,address,phone
1232,pelicana,양양점,강원,양양군,강원 양양군 양양읍 남문7길 5,033-671-4743
1233,pelicana,양덕원점,강원,홍천군,강원 홍천군 남면 양덕원2길 30,033-432-0880
1234,pelicana,양구점,강원,양구군,강원 양구군 양구읍 사명길 66,033-481-9998
1235,pelicana,아야진점,강원,고성군,강원 고성군 토성면 아야진리 49-3,033-631-1130
1236,pelicana,영월쌍용점,강원,영월군,강원 영월군 한반도면 쌍용로 82-1,033-372-5261
1237,pelicana,신남점,강원,인제군,강원 인제군 남면 신남로48번길 19,033-461-8295
1238,pelicana,시동점,강원,홍천군,강원 홍천군 남면 시동안로 321,033-432-0939
1239,pelicana,수타사점,강원,홍천군,강원 홍천군 동면 속초길 6,033-436-9992
1240,pelicana,석사점,강원,춘천시,강원 춘천시 효석로67번길 18-1(석사동),033-262-6592
1241,pelicana,서면점,강원,홍천군,강원 홍천군 서면 팔봉산로 1180,033-434-5605
1242,pelicana,북방점,강원,홍천군,강원 홍천군 북방면 영서로 2706,033-434-8824
1243,pelicana,춘천부안점,강원,춘천시,강원 춘천시 보안길 42(후평동),033-251-1677
1244,pelicana,봉포점,강원,고성군,강원 고성군 토성면 토성로 65,033-635-7575
1245,pelicana,명륜점,강원,원주시,"강원 원주시 남원로527번길 66, 1층 (명륜동)",033-762-7778
1246,pelicana,마차점,강원,영월군,강원 영월군 북면 마차중앙1길 39-1,033-372-3940
1247,pelicana,동해본점,강원,동해시,"강원 동해시 해안로 635-4, 1층(발한동)",033-533-9383
1248,pelicana,동면점,강원,양구군,강원 양구군 동면 금강산로 1554,033-481-7130
1249,pelicana,단관점,강원,원주시,"강원 원주시 단관길 177-9(관설동, 1층)",033-766-9266
1250,pelicana,단계점,강원,원주시,강원 원주시 북원로2246번길 45(단계동),033-731-0101
1251,pelicana,내면점,강원,홍천군,강원 홍천군 내면 창촌로 33-1,033-432-1763
1252,pelicana,삼척남양점,강원,삼척시,"강원 삼척시 중앙시장길 68-26(남양동, 단층일부)",033-574-4582
1253,pelicana,남부점,강원,춘천시,강원 춘천시 공지로 354(효자동),033-254-3503
1254,pelicana,속초금호점,강원,속초시,강원 속초시 중앙로121번길 6(금호동),033-633-2239
1255,pelicana,근덕점,강원,삼척시,강원 삼척시 근덕면 교가길 22-9,033-573-9293
1256,pelicana,구곡점,강원,원주시,"강원 원주시 늘품로 8, 101호(단구동)",033-762-8989
1257,pelicana,속초교동점,강원,속초시,강원 속초시 교동 먹거리4길 33(교동),033-632-3370
1258,pelicana,계촌점,강원,평창군,강원 평창군 방림면 계촌길 58,033-333-9950
1259,pelicana,강현점,강원,양양군,강원 양양군 강현면 물치천로 12,033-671-4201
1260,pelicana,강대점,강원,춘천시,"강원 춘천시 서부 대성로 182-1, 1층(효자동)",033-251-7782
1261,pelicana,문혜리점,강원,철원군,강원 철원군 갈말읍 두루미로 100-1,033-452-5592
1262,pelicana,제천A점,충북,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",043-642-6992
1263,pelicana,광혜원점,충북,음성군,충북 음성군 대소면 대청로 15,043-535-9998
